ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID,rc
Hungarian-913-leiten-1,2003,Hungarian,913-leiten,vezet,vezet,v ɛ z ɛ t,,uesz,,,^ vezet $,default, leiten;   lenken;   führen;  führen;   Lenker; begleiten;  führen 〈Weg;  Leiter von etw sein;   einen  Lebenswandel führen;  führen 〈Fahrzeug〉;   etw ergeben;  Pfad usw〉;   strömendes Material leiten;   voranstehen 〈Sport〉;   Familien- 〈Name〉;   geleitet 〈Pferd〉;   Handpferd;   Leitung 〈Technik〉,leiten-2,9879-vezet,^(v)(ɛ|i|ø)(z|ɣz|zɡ)(ɛ|i|ø)(t|r)(ɣ)?$
Hungarian-913-leiten-2,2007,Hungarian,913-leiten,vezényel,vezényel,v ɛ z eː ɲ ɛ l,,uesz,,,^ vezényel $,default, befehlen;  lenken; führen;   kommandieren;  kommandieren;   beordern;   tatkräftig leiten;   dirigieren 〈Musik〉,fuhren-3,9876-vezenyel,^(v)(ɛ|i)(z|ɣz)(ɛ|i)(n|r)(ɛ|i)(l|ɣ)(ɣ)?$
Hungarian-117-blatt-1,2014,Hungarian,117-blatt,lap,lap,l ɒ p,,uesz,,,^ lap $,default, Karte;   Fläche 〈Geom〉; flache Klinge 〈Säbel〉;  Fläche 〈Messer〉;   flache Seite;   Seite 〈Buch〉;   Blatt;   Niederung;   Zeitung;   Platte,Blatt-1,5471-lap,^(v)(a|o|ɒ|i)(p)(ɣ|i|iɣ|y)?$
Hungarian-117-blatt-2,2016,Hungarian,117-blatt,levél,levél,l ɛ v eː l,,uesz,,,^ levél $,default, Urkunde;  Zettel;   Blatt;   Zeitung; Brief;   Blatt einer Pflanze;   Adels-;  Freibrief usw;  Seite 〈im Buch〉;   dünne Metallplatte;  plattenförmiger Gegenstand;   Blätterteig;   Blätter treiben;   blättrig 〈Pfanze〉;   eines Verbrechens verdächtigt;  brieflich verfolgt;   entblättern;  Triebe entfernen;   Briefwechsel führen,Blatt-3,5605-level,^(v)(ɛ|i|ø|y)(v|ɣ|w)(ɛ|i|eː)(l|ɣ)(ɣ)?$
Hungarian-363-leder-1,2019,Hungarian,363-leder,bőr,bőr,b øː r,,uesz,,,^ bőr $,default,Leder;   Haut;  Fell;   Fruchthülle;   Haut 〈auf der Milch〉;   Haut 〈auf der Milch〉;   Weib 〈in sexueller Beziehung〉;   Ball 〈im Fußball〉,Leder-1,918-bor,^(b)(ɛ|ɛɥ|y|ɛy|øː)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-774-weggehen-1,2024,Hungarian,774-weggehen,hagy,hagy,h ɒ ɟ,,uesz,,,^ hagy $,default,  verkaufen;   Tradition;   genehmigen;   anvertrauen;   anvertrauen; verlassen;  überlassen;  überlassen;   nachlassen;   befehlen;  bewilligen;  geschehen 〉;   lassen 〈etwas tun;   vererben;  hinterlassen;  anordnen;   jemanden oder etwas in demselben Zustand;  an demselben Ort lassen;   mit einer Sache aufhören;  bleiben lassen;   aufschieben;   aufschieben;  übriglassen;  übriglassen;   Spur usw. hinterlassen;  zulassen;   Verlassung;  Scheidung;   Nachlaß;  örökhagyó;  tradicionális;   das Lassen;  maradék;  valakinek a halála után maradt vagyon,verlassen-2,3290-hagy,ɟ# not old
Hungarian-38-bein-1,2032,Hungarian,38-bein,láb,láb,l aː b,,uesz,,,^ láb $,default,Fuß;  Fuß;   Schuh;   Bein;  Sok-kel;   Ende bzw irgendein Teil eines Gruntückes;   Fuß 〈Längenmaß〉;   Stamm des Baumes;   der Mensch selbst;   Versfuß,Bein-5,5402-lab,b# not old
Hungarian-407-brief-1,2034,Hungarian,407-brief,levél,levél,l ɛ v eː l,,uesz,,,^ levél $,default, Urkunde;  Zettel;   Blatt;   Zeitung; Brief;   Blatt einer Pflanze;   Adels-;  Freibrief usw;  Seite 〈im Buch〉;   dünne Metallplatte;  plattenförmiger Gegenstand;   Blätterteig;   Blätter treiben;   blättrig 〈Pfanze〉;   eines Verbrechens verdächtigt;  brieflich verfolgt;   entblättern;  Triebe entfernen;   Briefwechsel führen,Brief-1,5605-level,^(v)(ɛ|i|ø|y)(v|ɣ|w)(ɛ|i|eː)(l|ɣ)(ɣ)?$
Hungarian-853-lecken-1,2036,Hungarian,853-lecken,nyal,nyal,ɲ ɒ l,,uesz,,,^ nyal $,default, Getränk〉;   schmeichlerisch; lecken;  saufen;  schlecken;   umschmeicheln;  umbuhlen;   sich schmecken lassen 〈Wein;   küssend liebkosen;  abschmatzen;   naschhafter;  wichtigtuender Nichtstuer;   Stielbonbon,lecken-2,6469-nyal,^(n)(a|o|ɒ|i)(l|ɣ|r|j)?(ɣ|i|iɣ|y)?$
Hungarian-341-deckel-1,2039,Hungarian,341-deckel,fedél,fedél,f ɛ d eː l,,uesz,,,^ fedél $,default,  Decke;   Schutz;   Deckel;   Deck;   Deck; Dach;   dachen;   Dachung,Deckel-3,2430-fedel,#f not old
Hungarian-341-deckel-2,2043,Hungarian,341-deckel,kupak,kupak,k u p ɒ k,,uesz,,,^ kupak $,default, Kappe;   Haube; Mohnkopf;   deckel,deckel-1,5322-kupak,^(k)(u|ɯ|r)(p)(a|o|ɒ|i)(k|jk)?(ɣ|i)?$
Hungarian-679-liegen-1,2048,Hungarian,679-liegen,fekszik,fekszik,f ɛ k s i k,,uesz,,,^ fekszik $,default, liegen; liegen 〈von einer Person〉;  sich legen;   sich ausbreiten;   liegen 〈vom Militär〉;   sich befinden 〈von einem Gegenstand〉;   in etw bestehen;   Liegen;   Liegen;  fekvés;   liegend;  im Liegen;   Art Eule;   liegen lassen,liegen-3,2456-fekszik,"#f, ks not old"
Hungarian-679-liegen-2,2050,Hungarian,679-liegen,nyugszik,nyugszik,ɲ u ɡ s i k,,uesz,,,^ nyugszik $,default, schlafen;   ruhig;   beruhigen;   unruhig;  liegen;   sterben;   sich beruhigen; ruhen;   Ruhe halten;  ruhig bleiben;   untergehen 〈Himmelskörper〉;   ruhen 〈Leiche〉;   sich fügen;  sich zufrieden geben;   beruhen;  sich gründen,liegen-5,6533-nyugszik,ɡs not old
Hungarian-847-hochheben-1,2058,Hungarian,847-hochheben,emel,emel,ɛ m ɛ l,,uesz,,,^ emel $,default,  steigern;   stehlen;  errichten; heben;   aneifern;   zu einem Rang erheben;   bauen;  zur Entwicklung bringen;   Aufhebung;   Stockwerk;   Hebezeug,heben-1,2174-emel,^(ɛ|i)(m|i)(ɛ|i|ø)(l|ɣ)?(ɣ|i)?$
Hungarian-829-anzunden-1,2061,Hungarian,829-anzunden,gyújt,gyújt,ɟ uː j t,,uesz,,,^ gyújt $,default,  Zündholz; anzünden;    anstimmen,anzunden-1,3246-gyujt,^(d͡ʒ|ɟ)(u|i|o|uː)(ɣt|ɣ|l)(ɣ|i|iɣ|y)?$
Hungarian-71-licht-1,2063,Hungarian,71-licht,fény,fény,f eː ɲ,,uesz,,,^ fény $,default,  Ruhm;  Pracht;   Augenlicht;   schimmern;  Licht; Schimmer;  Glanz;   Aufklärung;   Herrlichkeit;  fénylő;   sich verklären;   beleuchten lassen,Licht-2,2494-feny,#f not old
Hungarian-71-licht-2,2064,Hungarian,71-licht,világ,világ,v i l aː ɡ,,uesz,,,^ világ $,default,  blind;   Dasein;   Weltall;   Licht;   Erdteil;   Zeitalter;   Bereich;   weltlich;   profan;   leuchten;  Erdreich; die menschliche Gesellschaft;  das irdische Leben;  Welt;  Erleuchtung 〈auch abstr〉;  weltliches Leben;   sich erhellen;   sich erhellen;   Sehkraft geben;   Erleuchtung 〈abstr〉;   Klarmachen;   Aufklärung 〈Geistesbewegung〉,Licht-3,9909-vilag,^(v)(i|y|a)(l|rl|ɣ)(a|aː|i)(ɡ|k)(ɣ)?$
Hungarian-261-linie-1,2070,Hungarian,261-linie,vonal,vonal,v o n ɒ l,,uesz,,,^ vonal $,default,  Gestalt;  Form;   Zug;  Zug;   Niveau;   Eigenschaft;   Richtung;  Tendenz;  Reihe; Linie;  Grenzlinie;   Lineal;  Riß;  Strecke;   Dracht;  Gesichtszug;  Gebicts-streifen;  Bahn. Weg;   Gedankenfolge;   Art altes Maß 〈<zB 1/12 Zoll〉;   Bahnzug;  Bahnlinie;   Telegrafen-;  Telefonlinie;   Betätigungsfeld;  Aufgabengebiet;   Karte für einmalige Fahrt auf einer Strek-ke;  ohne Umsteigen,Linie-3,9987-vonal,^(v)(u|o|a|i)(n)(a|o|ɒ)(l|ɣ)?(ɣ|i)?$
Hungarian-7-lippe-1,2072,Hungarian,7-lippe,ajak,ajak,ɒ j ɒ k,,uesz,,,^ ajak $,default,Mund; Mund; Lippe;  Lippe;   Schamlippe;   Schamlippe;   Öffnung 〈eines Gefäßes〉;   Öffnung 〈eines Gefäßes〉;   Kinn;   Kinn;   Lippenblütler ;   Lippenblütler ,Lippe-1,120-ajak,^(a|o)(j|ɣ)(a|o|ɒ)(k|jk)?(ɣ|i)?$
Hungarian-804-zuhoren-1,2078,Hungarian,804-zuhoren,hall¹,hall,h ɒ lː,,uesz,,,^ hall $,default,  zuhören;  willfahren; hören;   vernehmen;   Gehör schenken;   das Hören;   hören lassen ,zuhoren-3,3340-hall,lː# not old
Hungarian-48-leber-1,2080,Hungarian,48-leber,máj,máj,m aː j,,uesz,,,^ máj $,default,Leber;   die Leber des Menschen als vermeintlicher Wohnsitz versch Gefühle und Regungen,Leber-2,5789-maj,^(m)(a|aː|i|m)(j|ɣ)(ɣ|i|iɣ|y)?$
Hungarian-292-last-1,2090,Hungarian,292-last,súly,súly,ʃ uː j,,uesz,,,^ súly $,default,  Last;   schwer;  Bedeutung;   Gewicht; Wichtigkeit;   Schwere;   Beschwerer;   Metallgegenstand von genau bestimmter Masse zum Gewichtmessen;   Hantel;   in die Balance! 〈als Komman-dow〉,Last-9,8432-suly,^(ʃ|t͡ʃ|s)(u|i|o|uː)(j|ɣ)(ɣ|i|iɣ|y)?$
Hungarian-292-last-2,2091,Hungarian,292-last,teher,teher,t ɛ h ɛ r,,uesz,,,^ teher $,default,  belästigen;   schwanger;  Krug; Last;   schwer;   Ladung;   Knechtschaft;   Eimer;   Pflicht;  Bürde;   beladen;   beladen;   Schwangerschaft;   Schwangerschaft;  Schuld;   beladen werden;    belastet sein,Last-10,9119-teher,h not old
Hungarian-333-schloss-1,2093,Hungarian,333-schloss,árestál ∆,árestál,aː r ɛ ʃ t aː l,,uesz,,,^ árestál $,default,  anhalten; pfänden;  sperren;  verhaften,sperren-1,329-arestal,ʃt not old
Hungarian-483-lang-1,2094,Hungarian,483-lang,sudár,sudár,ʃ u d aː r,,uesz,,,^ sudár $,default, gerade;  hoch;   schlank;   Brunnenstange; rauschend;  scharf 〈Gerte〉;   lang;   Sonnenstrahl;   Schwippe;   aufstrebender;  gerader Teil eines Baumes;  eines Busches,lang-1,8419-sudar,^(ʃ|t͡ʃ|s)(u|ɯ|r)(d|ld)(a|aː)(r|v)(ɣ)?$
Hungarian-217-lust-1,2098,Hungarian,217-lust,kedv,kedv,k ɛ d v,,uesz,,,^ kedv $,default, Lust;   Genuß;   Laune; Wohlgefallen;  Wunsch;   Wohlwollen;  Vergnügen;   Neigung;  Bereitwilligkeit;   liebevoll;  herzlich;   um einer Sache willen,Lust-5,4671-kedv,dv# not old
Hungarian-217-lust-2,2099,Hungarian,217-lust,kény,kény,k eː ɲ,,uesz,,,^ kény $,default, Lust;   Nettigkeit;   Genuß;   Gewalt;   nötigen;  zwingen;   antreiben;   heikel;  Laune;  Neigung; Wille;   Wonne;   Belieben;   Bequemlichkeit;  Verwöhntheit;   launischer Wunsch;   genußsüchtig,Lust-6,4729-keny,^(k)(ɛ|i|eː|ø|e)(n|ɡ|m|t|r)(ɣ|i|iɣ|y)?$
Hungarian-801-anschauen-1,2102,Hungarian,801-anschauen,néz,néz,n eː z,,uesz,,,^ néz $,default,  versprechen;  sich offenbaren;  Meinung;   untersuchen;   betreffen;  beobachten;  erwägen;   suchen; schauen;  für etw halten;  zukommen;   jmdm zufallen;   Umschau halten;  sich an einem Anblick weiden;   vertrauensvoll anblicken;   untätig zusehen;  untätig verstreichen lassen;   auf jmdn od etw Rücksicht nehmen;  sich um jmdn od etw kümmern;  anbelangen;    hinausekeln;   sichtbar sein;  wählen;   jmdm etw nachsehen;   sich richten;   ansehen;   irgendwie aussehen;  erwarten lassen;   Beschauer;  Zuschauer;   Hellseher;   Besichtigung 〈Anlaß〉;   Ort zum Ausschauhalten;   Sicht;   Anschauung,schauen-3,6415-nez,#n not old
Hungarian-785-suchen-1,2109,Hungarian,785-suchen,keres,keres,k ɛ r ɛ ʃ,,uesz,,,^ keres $,default, klagen;   erwerben;   streben; suchen;   verfolgen;  sich bemühen;   nach etw trachten;  auf etw hinwollen;   Suche führen;  nachforschen;   profitieren von etw;    verdienen;   gerichtlich belangen;   Suchen;   Sucher,suchen-2,4594-keres,^(k)(ɛ|i|ø)(r|v|vr)(ɛ|i|ø)(t͡ʃ|ɣ)(ɣ)?$
Hungarian-167-laus-1,2115,Hungarian,167-laus,tetű,tetű,t ɛ t yː,,uesz,,,^ tetű $,default,Laus;   trödeln;  nölen;   sich lausen;   herumfummeln,Laus-1,9225-tetu,^(t)(ɛ|i|ø|y|a)(t|lt|ɣ)(i|ɛ|y)(ɣ|i)?$
Hungarian-789-lieben-1,2116,Hungarian,789-lieben,szerelem,szerelem,s ɛ r ɛ l ɛ m,,uesz,,,^ szerelem $,default,  Geliebte;   Geliebte;   geliebt;   geliebt;   verliebt;   Eifer;   liebenswürdig;  Liebesverhältnis; Liebe;  Vorliebe;   Liebe 〈sexuell〉;   geliebte Sache;  Liebstes;   gerne;  mit Vergnügen,Liebe-1,8726-szerelem,^(s)(ɛ|i|ø)(r|v|vr)(ɛ|i)(l|rl)(ɛ|i)(m)?$
Hungarian-615-unten-1,2120,Hungarian,615-unten,lent,lent,l ɛ n t,,uesz,,,^ lent $,default,unten;   auf niedrigerer Stufe 〈im Rang〉;   weiter unten,unten-4,5566-lent,nt# not old
Hungarian-105-festland-1,2122,Hungarian,105-festland,kontinens,kontinens,k o n t i n ɛ n ʃ,,uesz,,,^ kontinens $,default,Festland;  Kontinent,Festland-2,5056-kontinens,nʃ# not old
Hungarian-105-festland-2,2124,Hungarian,105-festland,szárazföld,szárazföld,s aː r ɒ z f ø l d,,uesz,,,^ szárazföld $,default,Festland;  Kontinent,Festland-4,8582-szarazfold,"zf, ld# not old"
Hungarian-834-machen-1,2125,Hungarian,834-machen,csinál,csinál,t͡ʃ i n aː l,,uesz,,,^ csinál $,default, verfertigen; herstellen;  stellen;   tun;   entstehen;  errichten;   ausbessern;  machen;   hecheln;   legen;   zeugen;  beischlafe 〈in euphem Ausdrücken〉;   verursachen;   Schein-;  erkünstelt,machen-1,1534-csinal,^(t͡ʃ)(i|y|a|ɛ)(n)(a|aː|i)(l|ɣ)?(ɣ|i)?$
Hungarian-933-argern-1,2131,Hungarian,933-argern,bosszant,bosszant,b o sː ɒ n t,,uesz,,,^ bosszant $,default,ärgern,argern-2,885-bosszant,"sː, nt# not old"
Hungarian-933-argern-2,2132,Hungarian,933-argern,háborít,háborít,h aː b o r iː t,,uesz,,,^ háborít $,default, beunruhigen;  beunruhigen;  belästigen;  belästigen;  ärgern;  ärgern; stören;   stören;  zornig machen;  zornig machen;   wogen lassen;  hochgehen lassen;   Überkeit verursachen,argern-3,3271-haborit,^(h|ks|u)(a|aː|i)(b)(u|o|a)(r|v)(i|iː)(t)$
Hungarian-193-mann-1,2137,Hungarian,193-mann,ember,ember,ɛ m b ɛ r,,uesz,,,^ ember $,default,Mensch;   Mann;  Gemahl;   Menschchen;   Menschentum;   Menschenheit,Mann-1,2169-ember,mb not old
Hungarian-193-mann-2,2138,Hungarian,193-mann,férfi,férfi,f eː r f i,,uesz,,,^ férfi $,default,  Mensch;   Knabe; Mann;   Gemahl;   männlich;   männlich;  Männer-;  Mannes-;   verheiratet 〈Frau〉,Mann-2,2506-ferfi,"#f, rf not old"
Hungarian-464-marz-1,2145,Hungarian,464-marz,március,március,m aː r t͡s i u ʃ,,uesz,,,^ március $,default,März,Marz-1,5802-marcius,iu not old
Hungarian-466-mai-1,2148,Hungarian,466-mai,május,május,m aː j u ʃ,,uesz,,,^ május $,default,Mai,Mai-2,5871-majus,^(m)(a|aː|i|m)(j|ɣ)(u|ɯ|r)(t͡ʃ|ɣ)?(ɣ)?$
Hungarian-1003-messen-1,2154,Hungarian,1003-messen,mér,mér,m eː r,,uesz,,,^ mér $,default,  verkaufen;   vergleichen;   mäßigen; messen;   messen;    versetzen;   verhängen;  bemessen;   zuteil werden lassen;   abschreiten;   mit dem Auge verfolgen;  mit den Augen messen;   sich mit jmdm messen;   Messer 〈Person〉;   unmeßbar;   unmäßig;   ausgemessenes Gebiet;   Ausmaß,messen-1,6128-mer,^(m)(ɛ|i|eː|ø|e)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-350-fleisch-1,2157,Hungarian,350-fleisch,hús,hús,h uː ʃ,,uesz,,,^ hús $,default,  Fruchtfleisch; Fleisch;   Fleisch zerschneiden,Fleisch-1,3757-hus,^(h|ks|u)(u|i|o|uː)(t͡ʃ|ɣ)?(ɣ|i)?$
Hungarian-398-arznei-1,2162,Hungarian,398-arznei,szer²,szer,s ɛ r,,uesz,,,^ szer $,default,  Gerät;  Verfahren;   Mittel;   Maß;   Zeremonie;   Person; Ordnung;  Arznei;  Bündnis;   Vertrag;   bereitwillig;  geschickt;   Reihe;   Weise;  Schicht;  Zurückhaltung;  Anordnung;   zeitliche Reihenfolge;   Teil von etw;   geom Verhältnis;  rendetlenné tesz,Arznei-5,8718-szer,^(s)(ɛ|i|ø|y|a)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-919-treffen-1,2166,Hungarian,919-treffen,talál,talál,t ɒ l aː l,,uesz,,,^ talál $,default, gewinnen;   antreffen;   sich befinden;   findig;  daß ...;   treffen;  passen;   gelangen;   erfinden;   erachten;   finden;   ersuchen;   stimmen; vorfinden;  begegnen;    begegnen;   dazukommen;   es könnte sich ergeben;   in der Art eines Rätsels,treffen-4,8991-talal,^(t)(a|o|ɒ)(l|rl|ɣ)(a|aː|i)(l|ɣ)(ɣ)?$
Hungarian-919-treffen-2,2167,Hungarian,919-treffen,treffel ∆,treffel,t r ɛ fː ɛ l,,uesz,,,^ treffel $,default, treffen,treffen-5,9447-treffel,"#tr, fː not old"
Hungarian-702-schmelzen-1,2169,Hungarian,702-schmelzen,forraszt,forraszt,f o rː ɒ s t,,uesz,,,^ forraszt $,default,schmelzen;  gießen 〈Metall〉;   sieden machen;  in Wallung bringen;   aufregen;   löten;   zum Verheilen bringen;   jmdm etw einpflanzen;   hervorquellen lassen;   sich mit einem Gedanken tragen;   einem etw im Munde ersticken 〈abstr〉,schmelzen-1,2699-forraszt,"#f, rː not old"
Hungarian-551-lustig-1,2171,Hungarian,551-lustig,csiricsáré,csiricsáré,t͡ʃ i r i t͡ʃ aː r eː,,uesz,,,^ csiricsáré $,default,  Gekritzel;   gemein;   geschwätzig; Geschwätz;   geringfügig;  geringwertig;   schreiend bunt;  aufgedonnert;   schusselig;  halbverrückt;   lustig,lustig-1,1558-csiricsare,eː# not old
Hungarian-551-lustig-2,2174,Hungarian,551-lustig,víg,víg,v iː ɡ,,uesz,,,^ víg $,default,lustig;   Freude;   lustig sein;  sich freuen;   sich trösten;   Trost;   Lustbarkeit,lustig-4,9893-vig,^(v)(i|iː)(ɡ|k|nd)(ɣ|i|iɣ|y)?$
Hungarian-228-nachricht-1,2176,Hungarian,228-nachricht,hír,hír,h iː r,,uesz,,,^ hír $,default,  Ruhm;   berüchtigt; Kenntnis;   Nachricht;   berühmt werden;   berühmt werden;   Kundgebung;   hochberühmt,Nachricht-2,3592-hir,^(h|ks|u)(i|iː)(r|v|ɣ|t|w)(ɣ|i|iɣ)?$
Hungarian-452-mittag-1,2182,Hungarian,452-mittag,dél,dél,d eː l,,uesz,,,^ dél $,default,Mittag;   Süden;   Mittag des Lebens;  der Laufbahn;   Tageslicht;  Öffentlichkeit;   Mittagessen;   Mittagrast halten,Mittag-1,1751-del,^(d|d͡ʒ|t)(ɛ|i|eː|ø)(l|ɣ)?(ɣ|i)?$
Hungarian-269-mitte-1,2187,Hungarian,269-mitte,közép,közép,k ø z eː p,,uesz,,,^ közép $,default,  Mittelpunkt;   Mitte;  in der Mitte befindlich; mittlerer;   mittel 〈Gestalt;  Größe〉;   mittelmäßig;   mittelmäßig;   desinteressiert;  indifferent;   Mittelmäßigkeit;   mittlere Möglichkeit;  Mittelweg;   Partei der Mitte;   Durchschnittsmensch;  mittelmäßige Menge,Mitte-5,4866-kozep,^(k)(y|ɛ|ø|i)(z|ɣz|zɡ)(ɛ|i|eː)(p)(ɣ|i)?$
Hungarian-269-mitte-2,2188,Hungarian,269-mitte,médium,médium,m eː d i u m,,uesz,,,^ médium $,default,Mittel;  Mitte;   Mittelweg;  vermittelndes Element;   Medium im Okkultismus;   Kommunikationsmittel,Mitte-6,5972-medium,iu not old
Hungarian-361-milch-1,2190,Hungarian,361-milch,tej,tej,t ɛ j,,uesz,,,^ tej $,default,Milch;   milchähnl Pflanzensaff;   Fischmilch;   Milch spenden;   blechen;  bluten  〈zahlen〉,Milch-1,9120-tej,^(t)(ɛ|i|ø|y|a)(j|ɣ)(ɣ|i|iɣ|y)?$
Hungarian-221-verstand-1,2191,Hungarian,221-verstand,elme,elme,ɛ l m ɛ,,uesz,,,^ elme $,default,  Vernunft;   unsinnig; Seele;  Seelenzu-stand;  Verstand;   nachdenken,Verstand-1,2142-elme,^(ɛ|i)(lm)(ɛ)?(ɣ|i|iɣ|y)?$
Hungarian-221-verstand-2,2192,Hungarian,221-verstand,ész,ész,eː s,,uesz,,,^ ész $,default,  Gehirn;  Vernunft;  Verstand; Gedächtnis,Verstand-2,2266-esz,^(ɛ)(s|ʃ|z)?(ɣ|i|iɣ|y)?$
Hungarian-383-spiegel-1,2196,Hungarian,383-spiegel,tükör,tükör,t y k ø r,,uesz,,,^ tükör $,default,  Symbol;   Vorbild; Spiegel;  Spiegel;  Musterbild;   Glimmer;   Fürstenspiegel;  kurzer Abriß gewisser Kenntnisse;   schillernder Fleck auf dem Gefieder;  Schürze 〈beim Rotwild〉;   glänzende Wasserfläche;  glänzende Oberfläche von etw;   seidener Aufschlag od Einsatz am Revers;  Kragen usw;   Spiegelfasern 〈im Längsschnitt des Baumstammes〉;   Satzspiegel;   blankpolierter Harnisch 〈Geol〉;   glänzend klar,Spiegel-1,9536-tukor,^(t)(i|y|ɛ|ø)(k)(y|ɛ|ø)(r|v|ɣ)(ɣ|i)?$
Hungarian-832-verlieren-1,2198,Hungarian,832-verlieren,veszt,veszt,v ɛ s t,,uesz,,,^ veszt $,default, zerstören;  vernichten; umbringen;  Ziel usw〉;   umkommen lassen;  verlieren;   ausplündern;   besiegt werden;  unterliegen;   verfehlen 〈Weg;   gegeneinander hetzen;   besiegt;  unterlegen,verlieren-1,9858-veszt,^(v)(ɛ|i|ø|y|a)(ɣ|i|iɣ|y)?$
Hungarian-832-verlieren-2,2199,Hungarian,832-verlieren,veszejt ×,veszejt,v ɛ s ɛ j t,,uesz,,,^ veszejt $,default,  verschwenden;  vernichten; umbringen;  umkommen lassen;   verlieren;   besiegt werden;  unterliegen,verlieren-2,9859-veszejt,^(v)(ɛ|i|ø)(s|sk|ɣs)(ɛ|i|ø)(ɣt|ɣ)(ɣ)?$
Hungarian-442-fehler-1,2202,Hungarian,442-fehler,gikszer,gikszer,ɡ i k s ɛ r,,uesz,,,^ gikszer $,default,Fehler;  Fehlgriff;   Umschnappen der Stimme beim Singen;   Fehlstoß 〈imBillarpiel〉,Fehler-3,3002-gikszer,ks not old
Hungarian-442-fehler-2,2203,Hungarian,442-fehler,hiba,hiba,h i b ɒ,,uesz,,,^ hiba $,default,  Beschwerlichkeit;  Plackerei;  Defekt;  Fehler;   Mangel;  schlecht;   mangelhaft;   Fehlgriff;  vergeblich;  leer; fruchtlos;   schuldig,Fehler-4,3559-hiba,^(h|ks|u)(i|y|a|ɛ)(b)(a|u|ai)(ɣ|i)?$
Hungarian-474-montag-1,2205,Hungarian,474-montag,hétfő,hétfő,h eː t f øː,,uesz,,,^ hétfő $,default,Montag;   Sonntag,Montag-1,3542-hetfo,tf not old
Hungarian-422-geld-1,2215,Hungarian,422-geld,pénz,pénz,p eː n z,,uesz,,,^ pénz $,default,Geld;   Geltück;   ungarische Währungseinheit im ausgehenden Mittelalter 〈1/100 Forint〉;   Fischschuppe,Geld-10,7071-penz,"#p, nz# not old"
Hungarian-456-monat-1,2216,Hungarian,456-monat,hó²,hó,h oː,,uesz,,,^ hó $,default,Mond;   Monat;   Monüchtige,Monat-1,3617-ho,^(h|ks|u)(a|u|i|o|ɯ)(ɣ|i|iɣ|y)?$
Hungarian-456-monat-2,2217,Hungarian,456-monat,hónap,hónap,h oː n ɒ p,,uesz,,,^ hónap $,default,Monat,Monat-2,3663-honap,^(h|ks|u)(a|i|u|uː)(n)(a|o|ɒ)(p)(ɣ|i)?$
Hungarian-58-mond-1,2219,Hungarian,58-mond,hold¹,hold,h o l d,,uesz,,,^ hold $,default,Mond;   Mondmonat;   Blesse;   Satellit;   Pferd mit einer Blesse an der Stirn;   monüchtig,Mond-2,3637-hold,ld# not old
Hungarian-91-moor-1,2222,Hungarian,91-moor,láp,láp,l aː p,,uesz,,,^ láp $,default,  Floß; Moor;   Bewach- sung des Sumpfwassers,Moor-3,5472-lap,^(v)(a|aː|i|m)(p)(ɣ|i|iɣ|y)?$
Hungarian-451-morgen-1,2227,Hungarian,451-morgen,reg² †,reg,r ɛ ɡ,,uesz,,,^ reg $,default, früh; am Morgen;   Morgen,Morgen-1,7695-reg,#r not old
Hungarian-168-mucke-1,2228,Hungarian,168-mucke,csimasz ×,csimasz,t͡ʃ i m ɒ s,,uesz,,,^ csimasz $,default,Mücke;   Wanze;   Art glänzender Käfer;   Engerling;  Ungeziefer,Mucke-2,1526-csimasz,^(t͡ʃ)(i|y|a|ɛ)(m|i)(a|o|ɒ)(s|ʃ)?(ɣ)?$
Hungarian-168-mucke-2,2229,Hungarian,168-mucke,szúnyog,szúnyog,s uː ɲ o ɡ,,uesz,,,^ szúnyog $,default,  Libelle; Mücke,Mucke-3,8920-szunyog,^(s)(u|i|o|uː)(n|r|ɲ)(u|o|a)(ɡ|k)(ɣ)?$
Hungarian-203-mutter-1,2230,Hungarian,203-mutter,anya,anya,ɒ ɲ ɒ,,uesz,,,^ anya $,default,Mutter;   Vorgesetzte;  Leiterin;   Ursprung;   Stamm-mutter;   Muttertier;   Mütterchen,Mutter-1,282-anya,^(a|o)(n|r|ɲ)(a|u|ai)?(ɣ|i|iɣ|y)?$
Hungarian-203-mutter-2,2231,Hungarian,203-mutter,mama,mama,m ɒ m ɒ,,uesz,,,^ mama $,default,Mutter;   Großmutter;  alte Frau,Mutter-2,5900-mama,^(m)(a|o|ɒ|i)(m|i)(a|u|ai)?(ɣ|i|iɣ)?$
Hungarian-96-berg-1,2233,Hungarian,96-berg,hegy,hegy,h ɛ ɟ,,uesz,,,^ hegy $,default,  Haufen;   hochmütig;   Spitze;   sticheln; Berg;   spitzig,Berg-1,3473-hegy,ɟ# not old
Hungarian-96-berg-2,2234,Hungarian,96-berg,rez ×,rez,r ɛ z,,uesz,,,^ rez $,default, Gipfel;   Berg;  Hochebene; Rodung im Wald;   Waldüberreste auf einem Gipfel,Berg-2,7804-rez,#r not old
