ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID
Hungarian-222-sinn-1,2184,Hungarian,222-sinn,érez,érez,eː r ɛ z,,uesz,,,^ érez $,default,fühlen;  empfinden;   sinnlich wahrnehmen;  bemerken;   verstehen;   ahnen;   aufschrecken;  zur Besinnung kommen;   Empfindungsfähigkeit;   Empfindungsfähigkeit;   Empfindungsfähigkeit;   Gefühl;   Gefühl;   Gefühl;   Sinnesempfindung;   Sinnesempfindung;   gefühllos;   Empfindlichkeit;   Sinn;  Verständnis;   empfindbar;  fühlbar;   empfindlich;   sich fühlen lassen;  érzékelhetőség,Sinn-1,2234-erez
Hungarian-222-sinn-2,2185,Hungarian,222-sinn,ráció,ráció,r aː t͡s i oː,,uesz,,,^ ráció $,default,  Vernunft;   Ration; Grunatz;  Sinn,Sinn-2,7593-racio
Hungarian-1003-messen-1,2188,Hungarian,1003-messen,mér,mér,m eː r,,uesz,,,^ mér $,default,  verkaufen;   vergleichen;   mäßigen; messen;   messen;    versetzen;   verhängen;  bemessen;   zuteil werden lassen;   abschreiten;   mit dem Auge verfolgen;  mit den Augen messen;   sich mit jmdm messen;   Messer 〈Person〉;   unmeßbar;   unmäßig;   ausgemessenes Gebiet;   Ausmaß,messen-1,6128-mer
Hungarian-1003-messen-2,2189,Hungarian,1003-messen,mér,mér,m eː r,,uesz,,,^ mér $,default,  verkaufen;   vergleichen;   mäßigen; messen;   messen;    versetzen;   verhängen;  bemessen;   zuteil werden lassen;   abschreiten;   mit dem Auge verfolgen;  mit den Augen messen;   sich mit jmdm messen;   Messer 〈Person〉;   unmeßbar;   unmäßig;   ausgemessenes Gebiet;   Ausmaß,messen-2,6128-mer
Hungarian-350-fleisch-1,2191,Hungarian,350-fleisch,hús,hús,h uː ʃ,,uesz,,,^ hús $,default,  Fruchtfleisch; Fleisch;   Fleisch zerschneiden,Fleisch-1,3757-hus
Hungarian-398-arznei-1,2192,Hungarian,398-arznei,dózis,dózis,d oː z i ʃ,,uesz,,,^ dózis $,default,Dosis;   Arznei,Arznei-1,1912-dozis
Hungarian-398-arznei-2,2196,Hungarian,398-arznei,szer²,szer,s ɛ r,,uesz,,,^ szer $,default,  Gerät;  Verfahren;   Mittel;   Maß;   Zeremonie;   Person; Ordnung;  Arznei;  Bündnis;   Vertrag;   bereitwillig;  geschickt;   Reihe;   Weise;  Schicht;  Zurückhaltung;  Anordnung;   zeitliche Reihenfolge;   Teil von etw;   geom Verhältnis;  rendetlenné tesz,Arznei-5,8718-szer
Hungarian-919-treffen-1,2197,Hungarian,919-treffen,ér²,ér,eː r,,uesz,,,^ ér $,default,berühren;  treffen;   ankommen;   erleben;   reichen;  langen;   erwischen;   zufällig tun;   tun können,treffen-1,2216-er
Hungarian-919-treffen-2,2198,Hungarian,919-treffen,lel,lel,l ɛ l,,uesz,,,^ lel $,default,  Krankheit;   krank;   erkranken;   treffen;   suchen;   Fieberfrost; finden;   Erfindung;   das Fieber schüttelt einen;  jmdm geschehen;  um etw bitten;   Finden;   Befund 〈Med〉;   Fund 〈Archäologie〉,treffen-2,5551-lel
Hungarian-702-schmelzen-1,2203,Hungarian,702-schmelzen,forraszt,forraszt,f o rː ɒ s t,,uesz,,,^ forraszt $,default,schmelzen;  gießen 〈Metall〉;   sieden machen;  in Wallung bringen;   aufregen;   löten;   zum Verheilen bringen;   jmdm etw einpflanzen;   hervorquellen lassen;   sich mit einem Gedanken tragen;   einem etw im Munde ersticken 〈abstr〉,schmelzen-1,2699-forraszt
Hungarian-220-gedachtnis-1,2204,Hungarian,220-gedachtnis,ész,ész,eː s,,uesz,,,^ ész $,default,  Gehirn;  Vernunft;  Verstand; Gedächtnis,Gedachtnis-1,2266-esz
Hungarian-551-lustig-1,2205,Hungarian,551-lustig,csiricsáré,csiricsáré,t͡ʃ i r i t͡ʃ aː r eː,,uesz,,,^ csiricsáré $,default,  Gekritzel;   gemein;   geschwätzig; Geschwätz;   geringfügig;  geringwertig;   schreiend bunt;  aufgedonnert;   schusselig;  halbverrückt;   lustig,lustig-1,1558-csiricsare
Hungarian-551-lustig-2,2206,Hungarian,551-lustig,dévaj,dévaj,d eː v ɒ j,,uesz,,,^ dévaj $,default,  lustig; nichtswürdig;  lügenhaft;   schalkhaft;  liederlich;  scherzhaft;   zechend,lustig-2,1798-devaj
Hungarian-228-nachricht-1,2210,Hungarian,228-nachricht,fül,fül,f y l,,uesz,,,^ fül $,default,  Alkoven;   Ohrfeige; Ohr;  Ohrmuschel;   Henkel;  Nische;  Versteck;   eingeknickte Ecke einer Seite;  Klappe 〈des Buchumschlages〉;   Langohr 〈Hase〉;   Nachricht,Nachricht-1,2832-ful
Hungarian-228-nachricht-2,2211,Hungarian,228-nachricht,hír,hír,h iː r,,uesz,,,^ hír $,default,  Ruhm;   berüchtigt; Kenntnis;   Nachricht;   berühmt werden;   berühmt werden;   Kundgebung;   hochberühmt,Nachricht-2,3592-hir
Hungarian-452-mittag-1,2217,Hungarian,452-mittag,dél,dél,d eː l,,uesz,,,^ dél $,default,Mittag;   Süden;   Mittag des Lebens;  der Laufbahn;   Tageslicht;  Öffentlichkeit;   Mittagessen;   Mittagrast halten,Mittag-1,1751-del
Hungarian-269-mitte-1,2218,Hungarian,269-mitte,derék,derék,d ɛ r eː k,,uesz,,,^ derék $,default,  brav;  wirklich;   Wesen;   gut;  kräftig;  tüchtig;   völlig;   stattlich;   stattlich;   schön; Leib;  Rumpf;   Rücken;  Kreuz;   Mitte;  Hauptteil;  Inhalf;   Wagenkasten;   Baumstamm;   Mieder;   Taille 〈am Kleid〉;   Regenbett;  Wasserlauf;  trockenes Flußbett;  wohlgebaut;   Haupt-;  echt;  vollständig;   groß;   richtig;   vortrefflich,Mitte-1,1782-derek
Hungarian-269-mitte-2,2219,Hungarian,269-mitte,fél²,fél,f eː l,,uesz,,,^ fél $,default,Mitmensch;  Teil;   Mitte;  Nächste;   Hälfte;   Seite;   Partei;  Partner;  Gegner;   Ehefrau;   Gegend;  Landes- od Ortsteil;   einer 〈von beiden〉;   halb;   paarig;   Gattin;  Gefährte;   Halbbauer,Mitte-2,2459-fel
Hungarian-361-milch-1,2225,Hungarian,361-milch,tej,tej,t ɛ j,,uesz,,,^ tej $,default,Milch;   milchähnl Pflanzensaff;   Fischmilch;   Milch spenden;   blechen;  bluten  〈zahlen〉,Milch-1,9120-tej
Hungarian-221-verstand-1,2226,Hungarian,221-verstand,elme,elme,ɛ l m ɛ,,uesz,,,^ elme $,default,  Vernunft;   unsinnig; Seele;  Seelenzu-stand;  Verstand;   nachdenken,Verstand-1,2142-elme
Hungarian-221-verstand-2,2227,Hungarian,221-verstand,ész,ész,eː s,,uesz,,,^ ész $,default,  Gehirn;  Vernunft;  Verstand; Gedächtnis,Verstand-2,2266-esz
Hungarian-383-spiegel-1,2231,Hungarian,383-spiegel,tükör,tükör,t y k ø r,,uesz,,,^ tükör $,default,  Symbol;   Vorbild; Spiegel;  Spiegel;  Musterbild;   Glimmer;   Fürstenspiegel;  kurzer Abriß gewisser Kenntnisse;   schillernder Fleck auf dem Gefieder;  Schürze 〈beim Rotwild〉;   glänzende Wasserfläche;  glänzende Oberfläche von etw;   seidener Aufschlag od Einsatz am Revers;  Kragen usw;   Spiegelfasern 〈im Längsschnitt des Baumstammes〉;   Satzspiegel;   blankpolierter Harnisch 〈Geol〉;   glänzend klar,Spiegel-1,9536-tukor
Hungarian-383-spiegel-2,2232,Hungarian,383-spiegel,tükör,tükör,t y k ø r,,uesz,,,^ tükör $,default,  Symbol;   Vorbild; Spiegel;  Spiegel;  Musterbild;   Glimmer;   Fürstenspiegel;  kurzer Abriß gewisser Kenntnisse;   schillernder Fleck auf dem Gefieder;  Schürze 〈beim Rotwild〉;   glänzende Wasserfläche;  glänzende Oberfläche von etw;   seidener Aufschlag od Einsatz am Revers;  Kragen usw;   Spiegelfasern 〈im Längsschnitt des Baumstammes〉;   Satzspiegel;   blankpolierter Harnisch 〈Geol〉;   glänzend klar,Spiegel-2,9536-tukor
Hungarian-832-verlieren-1,2233,Hungarian,832-verlieren,veszt,veszt,v ɛ s t,,uesz,,,^ veszt $,default, zerstören;  vernichten; umbringen;  Ziel usw〉;   umkommen lassen;  verlieren;   ausplündern;   besiegt werden;  unterliegen;   verfehlen 〈Weg;   gegeneinander hetzen;   besiegt;  unterlegen,verlieren-1,9858-veszt
Hungarian-442-fehler-1,2235,Hungarian,442-fehler,bűn,bűn,b yː n,,uesz,,,^ bűn $,default,Sünde;   Gesetzesbruch;   Fehler;  Mangel;   sünden;   sünden;   versündigen,Fehler-1,1047-bun
Hungarian-442-fehler-2,2236,Hungarian,442-fehler,gáncs,gáncs,ɡ aː n t͡ʃ,,uesz,,,^ gáncs $,default,  Geschwulst;   Fehler;  Geschwür; mit dem Bein gestellter Haken;  Gebrechen;   Fäule 〈von Pflanzen〉;  Knoten 〈im Holz〉;   Körperfehler;   absichtliche Behinderung eines Vorhabens;   Webfehler,Fehler-2,2899-gancs
Hungarian-474-montag-1,2240,Hungarian,474-montag,hétfő,hétfő,h eː t f øː,,uesz,,,^ hétfő $,default,Montag;   Sonntag,Montag-1,3542-hetfo
Hungarian-422-geld-1,2241,Hungarian,422-geld,arany,arany,ɒ r ɒ ɲ,,uesz,,,^ arany $,default,Gold;   Geld;  Schatz;   Goldmünze;   Goldmaß ,Geld-1,318-arany
Hungarian-422-geld-2,2242,Hungarian,422-geld,bigyó,bigyó,b i ɟ oː,,uesz,,,^ bigyó $,default,  Geld; irgendeine Kleinigkeit;  wertloses Zeug;   Nachttopf,Geld-2,720-bigyo
Hungarian-456-monat-1,2251,Hungarian,456-monat,hó²,hó,h oː,,uesz,,,^ hó $,default,Mond;   Monat;   Monüchtige,Monat-1,3617-ho
Hungarian-456-monat-2,2252,Hungarian,456-monat,hónap,hónap,h oː n ɒ p,,uesz,,,^ hónap $,default,Monat,Monat-2,3663-honap
Hungarian-58-mond-1,2253,Hungarian,58-mond,hó²,hó,h oː,,uesz,,,^ hó $,default,Mond;   Monat;   Monüchtige,Mond-1,3617-ho
Hungarian-58-mond-2,2254,Hungarian,58-mond,hold¹,hold,h o l d,,uesz,,,^ hold $,default,Mond;   Mondmonat;   Blesse;   Satellit;   Pferd mit einer Blesse an der Stirn;   monüchtig,Mond-2,3637-hold
Hungarian-91-moor-1,2255,Hungarian,91-moor,berek,berek,b ɛ r ɛ k,,uesz,,,^ berek $,default,Ufer; Ufer;   Hain;   Hain;   Moor;   Moor,Moor-1,1110-berek
Hungarian-91-moor-2,2256,Hungarian,91-moor,berek,berek,b ɛ r ɛ k,,uesz,,,^ berek $,default,Ufer; Ufer;   Hain;   Hain;   Moor;   Moor,Moor-2,1110-berek
Hungarian-168-mucke-1,2264,Hungarian,168-mucke,szúnyog,szúnyog,s uː ɲ o ɡ,,uesz,,,^ szúnyog $,default,  Libelle; Mücke,Mucke-3,8920-szunyog
Hungarian-203-mutter-1,2265,Hungarian,203-mutter,anya,anya,ɒ ɲ ɒ,,uesz,,,^ anya $,default,Mutter;   Vorgesetzte;  Leiterin;   Ursprung;   Stamm-mutter;   Muttertier;   Mütterchen,Mutter-1,282-anya
Hungarian-203-mutter-2,2266,Hungarian,203-mutter,mama,mama,m ɒ m ɒ,,uesz,,,^ mama $,default,Mutter;   Großmutter;  alte Frau,Mutter-2,5900-mama
Hungarian-96-berg-1,2268,Hungarian,96-berg,hegy,hegy,h ɛ ɟ,,uesz,,,^ hegy $,default,  Haufen;   hochmütig;   Spitze;   sticheln; Berg;   spitzig,Berg-1,3473-hegy
Hungarian-146-maus-1,2271,Hungarian,146-maus,isegér,isegér,i ʃ ɛ ɡ eː r,,uesz,,,^ isegér $,default,  Fledermaus; Maus;   Ratte;   Geschwulst 〈am Tierkörper〉;  Muskelbündel;   kleinwüchsiges Pferd,Maus-1,2041-iseger
Hungarian-146-maus-2,2272,Hungarian,146-maus,pocok,pocok,p o t͡s o k,,uesz,,,^ pocok $,default, Pimpf;   Maus;   Ratte;  Erdmaus;   Maulwurf;   Knirps; Feldmaus,Maus-2,7289-pocok
Hungarian-12-schnurrbart-1,2273,Hungarian,12-schnurrbart,bajusz,bajusz,b ɒ j u s,,uesz,,,^ bajusz $,default,Schnurrbart;   Ranke;   Bartfäden;   Granne,Schnurrbart-1,486-bajusz
Hungarian-4-mund-1,2274,Hungarian,4-mund,ajak,ajak,ɒ j ɒ k,,uesz,,,^ ajak $,default,Mund; Mund; Lippe;  Lippe;   Schamlippe;   Schamlippe;   Öffnung 〈eines Gefäßes〉;   Öffnung 〈eines Gefäßes〉;   Kinn;   Kinn;   Lippenblütler ;   Lippenblütler ,Mund-1,120-ajak
Hungarian-4-mund-2,2275,Hungarian,4-mund,ajak,ajak,ɒ j ɒ k,,uesz,,,^ ajak $,default,Mund; Mund; Lippe;  Lippe;   Schamlippe;   Schamlippe;   Öffnung 〈eines Gefäßes〉;   Öffnung 〈eines Gefäßes〉;   Kinn;   Kinn;   Lippenblütler ;   Lippenblütler ,Mund-2,120-ajak
Hungarian-752-sichbewegen-1,2279,Hungarian,752-sichbewegen,inog,inog,i n o ɡ,,uesz,,,^ inog $,default, taumeln;   schwanken; wanken;   beweglich;   Sumpf;  sich bewegen;   ins Schwanken geraten;  erschüttert werden;   Mobilien;   unbeweglich;   Immobilien,sichbewegen-1,3899-inog
Hungarian-752-sichbewegen-2,2280,Hungarian,752-sichbewegen,jár,jár,j aː r,,uesz,,,^ jár $,default,  erfahren;   Gang;  gehen;   durchdringen;  vor jmdn treten;   übel ankommen;  gelangen;   gelangen;   jmd;   sich bewegen; vor etw;  schreiten;   eine Gepflogenheit haben;  ein bestimmtes Leben führen;  durchfahren;   gang und gäbe sein;  üblich sein;  kommen 〈irgendwohin〉;   zu etw gehen;  zu gehen pflegen;  besuchen 〈zB Schule〉;   zu etw führen;  jmdm zum Wohle od Schaden gereichen;  in Betrieb sein;   zukommen;  zustehen;   es gibt;  man hat 〈irgendein Wetter〉;   mit etw einhergehen;  mit etw verbunden sein;   beziehen;  abonniert haben 〈beziehen;  abonniert haben〉;   Gehen;   Verwaltungsbezirk;   bewandert 〈konkr〉;   kundig;   gehen lassen;   abonnieren;  der bei jmdm aus- und eingeht,sichbewegen-2,4025-jar
Hungarian-352-brei-1,2282,Hungarian,352-brei,kása,kása,k aː ʃ ɒ,,uesz,,,^ kása $,default,  Mörtel;   Mörtel;   Wade;   Wade; Grütze; Grütze;  Brei;  Brei;   dickflüssige od grießige;   dickflüssige od grießige;  breiartige Masse;  breiartige Masse;   Auflauf;   Auflauf;  Souffle;  Souffle,Brei-1,4510-kasa
Hungarian-352-brei-2,2283,Hungarian,352-brei,kása,kása,k aː ʃ ɒ,,uesz,,,^ kása $,default,  Mörtel;   Mörtel;   Wade;   Wade; Grütze; Grütze;  Brei;  Brei;   dickflüssige od grießige;   dickflüssige od grießige;  breiartige Masse;  breiartige Masse;   Auflauf;   Auflauf;  Souffle;  Souffle,Brei-2,4510-kasa
Hungarian-173-pilz-1,2293,Hungarian,173-pilz,gomba,gomba,ɡ o m b ɒ,,uesz,,,^ gomba $,default,Pilz;   kreisförmiges Verkaufshaus,Pilz-2,3042-gomba
Hungarian-173-pilz-2,2294,Hungarian,173-pilz,kalap,kalap,k ɒ l ɒ p,,uesz,,,^ kalap $,default, Pilz;  Nagel;  Kappe; Hut;   der  Oberteil — Deckel;  Kopf usw — von etw 〈Zelt;  Kamin usw〉;   obersteGarbe der Mandel,Pilz-3,4271-kalap
Hungarian-329-nagel-1,2296,Hungarian,329-nagel,kalap,kalap,k ɒ l ɒ p,,uesz,,,^ kalap $,default, Pilz;  Nagel;  Kappe; Hut;   der  Oberteil — Deckel;  Kopf usw — von etw 〈Zelt;  Kamin usw〉;   obersteGarbe der Mandel,Nagel-2,4271-kalap
Hungarian-329-nagel-2,2297,Hungarian,329-nagel,sas,sas,ʃ ɒ ʃ,,uesz,,,^ sas $,default, Kerbe;  Haken;   Nagel; Adler;   eingekerbter Balken;   Splint,Nagel-3,8162-sas
Hungarian-555-nackt-1,2299,Hungarian,555-nackt,csóró,csóró,t͡ʃ oː r oː,,uesz,,,^ csóró $,default,  arm;   Zigeuner; nackt;   dunkelhäutig;  zigeunerhaft;   blöinnig;   Bürschchen,nackt-1,1599-csoro
Hungarian-555-nackt-2,2300,Hungarian,555-nackt,csupasz,csupasz,t͡ʃ u p ɒ s,,uesz,,,^ csupasz $,default,nackt;  kahl;  bartlos;   unbewaffnet,nackt-2,1652-csupasz
Hungarian-230-name-1,2306,Hungarian,230-name,név,név,n eː v,,uesz,,,^ név $,default, Ruhm;   Wort;   Ehre;   nennen;   Ruf; Name;   Benennung;  Gattungsname;   Nomen;   Nomitativ;   Nenner,Name-1,6412-nev
Hungarian-18-genick-1,2307,Hungarian,18-genick,grabanc,grabanc,ɡ r ɒ b ɒ n t͡s,,uesz,,,^ grabanc $,default,Kragen;   Nacken,Nacken-1,3104-grabanc
Hungarian-18-genick-2,2308,Hungarian,18-genick,szirt,szirt,s i r t,,uesz,,,^ szirt $,default,Felsen;  Felsklippe;   Genick;   Prallufer 〈in Flußschleifen〉;  Stromschnelle,Genick-1,8810-szirt
Hungarian-486-schmal-1,2310,Hungarian,486-schmal,apró,apró,ɒ p r oː,,uesz,,,^ apró $,default, -klein; winzig;   gering;   schmal;   Kind;   Kind;   Pocken;   Häufel;   Kleingeld;   Kleinigkeit;   Kleinigkeit;   Schlachtabfälle,schmal-1,307-apro
Hungarian-486-schmal-2,2311,Hungarian,486-schmal,keskeny,keskeny,k ɛ ʃ k ɛ ɲ,,uesz,,,^ keskeny $,default,schmal;  eng,schmal-2,4622-keskeny
Hungarian-22-nabel-1,2317,Hungarian,22-nabel,köldök,köldök,k ø l d ø k,,uesz,,,^ köldök $,default,  Pflugsohle;  Mittelteil; Nabel;   Knopf auf der Bischofsmütze;   Abhängsei 〈in der Baukunst〉;   Nabel des Pflanzensamens;  Hilum;   Art Verbindungsteil,Nabel-1,5211-koldok
Hungarian-574-nah-1,2318,Hungarian,574-nah,közel,közel,k ø z ɛ l,,uesz,,,^ közel $,default,  Verwandtschaft;   Mitmensch; nahe;   in die Nähe 〈kommen〉;   nahe 〈einem Zeitpunkt〉;   annähernd;  beinahe;   bei weitem 〈nicht〉;   Verwandte;   Verwandte;   Nähe;   Nähe;   nahe befindlich;   nahe befindlich;   sich nähern,nahe-1,4865-kozel
Hungarian-574-nah-2,2319,Hungarian,574-nah,rokon,rokon,r o k o n,,uesz,,,^ rokon $,default,  Verwandtschaft;   Mitmensch; bald;   nahe;   Verwandte;   Verwandte;   nahe befindlich;   verwandte Völker;   verwandt;   geistesverwandt;  jmdm nahestehend,nahe-2,7895-rokon
Hungarian-17-hals-1,2320,Hungarian,17-hals,nyak,nyak,ɲ ɒ k,,uesz,,,^ nyak $,default,  fressen;  Kragen;  saufen; schmaler Teil eines Hügels;   Hals;   Hals eines Gegenstandes;   Hals eines Kleidungsstückes;   einen langen od starken Hals habend;   köpfen;   nyakon üt;  schlingen,Hals-1,6462-nyak
Hungarian-17-hals-2,2321,Hungarian,17-hals,torok,torok,t o r o k,,uesz,,,^ torok $,default,  Hals; Mündung;   Flußmündung;  Kehle von etw;   Kehle;   Fell am Halse;   jmdn schweigen heißen;   steckenbleiben;   münden,Hals-2,9334-torok
Hungarian-130-nest-1,2323,Hungarian,130-nest,fészek,fészek,f eː s ɛ k,,uesz,,,^ fészek $,default,  Flußbett; Nest;   Geheck 〈Vögel〉;   Wohnsitz;   in die Erde gegrabene Vertiefung;  in die die Pflanze gesetzt wird;   Ausgangspunkt;  Herd;   elender Ort;   sich einnisten;   sich einnisten 〈auch abstr〉,Nest-1,2519-feszek
Hungarian-330-netz-1,2324,Hungarian,330-netz,háló,háló,h aː l oː,,uesz,,,^ háló $,default,  Falle; Netz,Netz-1,3345-halo
Hungarian-330-netz-2,2326,Hungarian,330-netz,rece,rece,r ɛ t͡s ɛ,,uesz,,,^ rece $,default, Spitze; Netz;  Filetarbeit;  Fangnetz;   Netzarbeit;   Riffelung;   Gefäßnetz;   Masche;   Netzmagen;  Duplikatur des Bauchfells,Netz-3,7675-rece
Hungarian-605-niemals-1,2327,Hungarian,605-niemals,soha,soha,ʃ o h ɒ,,uesz,,,^ soha $,default,  je; niemals,niemals-1,8276-soha
Hungarian-564-neu-1,2328,Hungarian,564-neu,friss,friss,f r i ʃː,,uesz,,,^ friss $,default, flink;  prächtig; neu;  noch unverdorben;   hurtig;  munter;   kühl;  erfrischend;   herrlich;   in schnellem Tempo 〈Musik;  Tanz〉;   Teil der ung Musik und des ung Tanzes in schnellem Tempo;   Aufgewecktheit,neu-1,2771-friss
Hungarian-564-neu-2,2329,Hungarian,564-neu,ifjú,ifjú,i f j uː,,uesz,,,^ ifjú $,default,  Page; jung;   neu;   Jüngling;   Student;   sehr jung,neu-2,3808-ifju
Hungarian-410-zeitung-1,2332,Hungarian,410-zeitung,lap,lap,l ɒ p,,uesz,,,^ lap $,default, Karte;   Fläche 〈Geom〉; flache Klinge 〈Säbel〉;  Fläche 〈Messer〉;   flache Seite;   Seite 〈Buch〉;   Blatt;   Niederung;   Zeitung;   Platte,Zeitung-1,5471-lap
Hungarian-410-zeitung-2,2333,Hungarian,410-zeitung,levél,levél,l ɛ v eː l,,uesz,,,^ levél $,default, Urkunde;  Zettel;   Blatt;   Zeitung; Brief;   Blatt einer Pflanze;   Adels-;  Freibrief usw;  Seite 〈im Buch〉;   dünne Metallplatte;  plattenförmiger Gegenstand;   Blätterteig;   Blätter treiben;   blättrig 〈Pfanze〉;   eines Verbrechens verdächtigt;  brieflich verfolgt;   entblättern;  Triebe entfernen;   Briefwechsel führen,Zeitung-2,5605-level
Hungarian-634-neben-1,2336,Hungarian,634-neben,fattyú,fattyú,f ɒ cː uː,,uesz,,,^ fattyú $,default, Bänkelkind;   unecht; Bastard;  vernachlässigtes Kind;   Neben-;  Wasser- 〈Zweig〉;   Flegel;   unehelich gebären;   Nebenzweige treiben;   abästen;  Schößlinge entfernen,Neben-1,2413-fattyu
Hungarian-634-neben-2,2337,Hungarian,634-neben,kívül,kívül,k iː v y l,,uesz,,,^ kívül $,default, heraus;   außen;  draußen; nach außen;   von draußen;   in äußerer Erscheinung 〈Person〉;   außer mir;  dir usw;   außerhalb;   aus . . . hinaus;   außer 〈auch abstr〉;   über ... hinaus 〈zeitlich〉;   ohne;   neben;   ungeachtet,neben-1,4792-kivul
Hungarian-454-nacht-1,2339,Hungarian,454-nacht,éjjel,éjjel,eː jː ɛ l,,uesz,,,^ éjjel $,default,  Nachttopf; bei Nacht;   Nacht,Nacht-1,2090-ejjel
Hungarian-454-nacht-2,2340,Hungarian,454-nacht,éjszaka,éjszaka,eː j s ɒ k ɒ,,uesz,,,^ éjszaka $,default,  Nacht; nachts,Nacht-2,2092-ejszaka
Hungarian-661-neun-1,2341,Hungarian,661-neun,kilenc,kilenc,k i l ɛ n t͡s,,uesz,,,^ kilenc $,default,neun;   neunter;   Art Abgabe;   Neuntel,neun-1,4756-kilenc
Hungarian-672-neunzig-1,2342,Hungarian,672-neunzig,kilencven,kilencven,k i l ɛ n t͡s v ɛ n,,uesz,,,^ kilencven $,default,neunzig,neunzig-1,4757-kilencven
Hungarian-238-larm-1,2343,Hungarian,238-larm,balhé,balhé,b ɒ l h eː,,uesz,,,^ balhé $,default,Ungelegenheit;  Gefitze;   Lärm;  Aufruhr,Larm-1,514-balhe
Hungarian-238-larm-2,2345,Hungarian,238-larm,csata,csata,t͡ʃ ɒ t ɒ,,uesz,,,^ csata $,default, Kampf;  Lärm;  Trupp;   Schar;   Herde;  Menge; Streifzug;   Militärabteilung;   Schlacht;   Streit;   Hüten der Viehherde in der Nacht;  veszekedik,Larm-3,1386-csata
Hungarian-181-schlinge-1,2360,Hungarian,181-schlinge,csat,csat,t͡ʃ ɒ t,,uesz,,,^ csat $,default,  Haken; Spange;  Gewanchließe;  Schlinge;   Stift;  Dorn,Schlinge-1,1385-csat
Hungarian-181-schlinge-2,2361,Hungarian,181-schlinge,hurok,hurok,h u r o k,,uesz,,,^ hurok $,default,Schlinge,Schlinge-2,3752-hurok
Hungarian-295-norden-1,2365,Hungarian,295-norden,észak,észak,eː s ɒ k,,uesz,,,^ észak $,default,  Süden; Norden;   Noreite;  Feltück von nördlicher Lage,Norden-1,2267-eszak
